Vol,No.,day,mo,year,Collection,Book ID,JP2 ,start page,Notes (see orig file for page links),Derivative JPEG
4,5,,7,1916,LOC,pictureplaymagaz04unse,pictureplaymagaz04unse_0625.jp2,https://archive.org/stream/pictureplaymagaz04unse#page/n623/mode/2up,,Picture-Play_vol4_no5_dd-7-1916_sml.jpg
4,6,,8,1916,LOC,pictureplaymagaz04unse,pictureplaymagaz04unse_0787.jp2,https://archive.org/stream/pictureplaymagaz04unse#page/n785/mode/2up,,Picture-Play_vol4_no6_dd-8-1916_sml.jpg
5,1,,9,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0013.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n11/mode/2up,,Picture-Play_vol5_no1_dd-9-1916_sml.jpg
5,2,,10,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0177.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n175/mode/2up,,Picture-Play_vol5_no2_dd-10-1916_sml.jpg
5,3,,11,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0341.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n339/mode/2up,,Picture-Play_vol5_no3_dd-11-1916_sml.jpg
5,4,,12,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0505.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n503/mode/2up,,Picture-Play_vol5_no4_dd-12-1916_sml.jpg
5,5,,1,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0669.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n667/mode/2up,,Picture-Play_vol5_no5_dd-1-1916_sml.jpg
5,6,,2,1916,LOC,pictureplaymagaz05unse,pictureplaymagaz05unse_0833.jp2,https://archive.org/stream/pictureplaymagaz05unse#page/n831/mode/2up,,Picture-Play_vol5_no6_dd-2-1916_sml.jpg
6,1,,3,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0009.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n7/mode/2up,,Picture-Play_vol6_no1_dd-3-1917_sml.jpg
6,2,,4,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0171.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n169/mode/2up,,Picture-Play_vol6_no2_dd-4-1917_sml.jpg
6,3,,5,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0335.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n333/mode/2up,,Picture-Play_vol6_no3_dd-5-1917_sml.jpg
6,4,,6,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0499.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n497/mode/2up,,Picture-Play_vol6_no4_dd-6-1917_sml.jpg
6,5,,7,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0663.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n661/mode/2up,,Picture-Play_vol6_no5_dd-7-1917_sml.jpg
6,6,,8,1917,LOC,pictureplaymagaz06unse,pictureplaymagaz06unse_0827.jp2,https://archive.org/stream/pictureplaymagaz06unse#page/n825/mode/2up,,Picture-Play_vol6_no6_dd-8-1917_sml.jpg
7,1,,9,1917,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0011.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n9/mode/2up,,Picture-Play_vol7_no1_dd-9-1917_sml.jpg
7,2,,10,1917,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0163.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n161/mode/2up,,Picture-Play_vol7_no2_dd-10-1917_sml.jpg
7,3,,11,1917,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0327.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n325/mode/2up,,Picture-Play_vol7_no3_dd-11-1917_sml.jpg
7,4,,12,1917,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0491.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n489/mode/2up,,Picture-Play_vol7_no4_dd-12-1917_sml.jpg
7,5,,1,1918,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0655.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n653/mode/2up,,Picture-Play_vol7_no5_dd-1-1918_sml.jpg
7,6,,2,1918,LOC,pictureplaymagaz07unse,pictureplaymagaz07unse_0805.jp2,https://archive.org/stream/pictureplaymagaz07unse#page/n803/mode/2up,,Picture-Play_vol7_no6_dd-2-1918_sml.jpg
8,1,,3,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0011.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n9/mode/2up,,Picture-Play_vol8_no1_dd-3-1918_sml.jpg
8,2,,4,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0175.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n173/mode/2up,,Picture-Play_vol8_no2_dd-4-1918_sml.jpg
8,3,,5,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0339.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n337/mode/2up,,Picture-Play_vol8_no3_dd-5-1918_sml.jpg
8,4,,6,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0493.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n491/mode/2up,,Picture-Play_vol8_no4_dd-6-1918_sml.jpg
8,5,,7,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0655.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n653/mode/2up,,Picture-Play_vol8_no5_dd-7-1918_sml.jpg
8,6,,8,1918,LOC,pictureplaymagaz08unse,pictureplaymagaz08unse_0811.jp2,https://archive.org/stream/pictureplaymagaz08unse#page/n809/mode/2up,,Picture-Play_vol8_no6_dd-8-1918_sml.jpg
9,1,,9,1918,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0007.jp2,https://archive.org/stream/pictureplaymagaz09unse,,Picture-Play_vol9_no1_dd-9-1918_sml.jpg
9,2,,10,1918,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0169.jp2,https://archive.org/stream/pictureplaymagaz09unse#page/n167/mode/2up,,Picture-Play_vol9_no2_dd-10-1918_sml.jpg
9,3,,11,1918,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0331.jp2,https://archive.org/stream/pictureplaymagaz09unse#page/n329/mode/2up,,Picture-Play_vol9_no3_dd-11-1918_sml.jpg
9,4,,12,1918,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0495.jp2,https://archive.org/stream/pictureplaymagaz09unse#page/n493/mode/2up,,Picture-Play_vol9_no4_dd-12-1918_sml.jpg
9,5,,1,1919,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0657.jp2,https://archive.org/stream/pictureplaymagaz09unse#page/n655/mode/2up,,Picture-Play_vol9_no5_dd-1-1919_sml.jpg
9,6,,2,1919,LOC,pictureplaymagaz09unse,pictureplaymagaz09unse_0813.jp2,https://archive.org/stream/pictureplaymagaz09unse#page/n811/mode/2up,,Picture-Play_vol9_no6_dd-2-1919_sml.jpg
10,1,,3,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0007.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n5/mode/2up,ripped cover,Picture-Play_vol10_no1_dd-3-1919_sml.jpg
10,2,,4,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0145.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n141/mode/2up,,Picture-Play_vol10_no2_dd-4-1919_sml.jpg
10,3,,5,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0279.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n275/mode/2up,cut pic,Picture-Play_vol10_no3_dd-5-1919_sml.jpg
10,4,,6,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0421.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n417/mode/2up,,Picture-Play_vol10_no4_dd-6-1919_sml.jpg
10,5,,7,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0565.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n561/mode/2up,,Picture-Play_vol10_no5_dd-7-1919_sml.jpg
10,6,,8,1919,LOC,pictureplaymagaz10unse,pictureplaymagaz10unse_0709.jp2,https://archive.org/stream/pictureplaymagaz10unse#page/n705/mode/2up,,Picture-Play_vol10_no6_dd-8-1919_sml.jpg
11,1,,9,1919,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0011.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n9/mode/2up,,Picture-Play_vol11_no1_dd-9-1919_sml.jpg
11,2,,10,1919,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0117.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n115/mode/2up,,Picture-Play_vol11_no2_dd-10-1919_sml.jpg
11,3,,11,1919,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0219.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n217/mode/2up,,Picture-Play_vol11_no3_dd-11-1919_sml.jpg
11,4,,12,1919,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0321.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n319/mode/2up,,Picture-Play_vol11_no4_dd-12-1919_sml.jpg
11,5,,1,1920,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0419.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n417/mode/2up,,Picture-Play_vol11_no5_dd-1-1920_sml.jpg
11,6,,2,1920,LOC,pictureplaymagaz11unse,pictureplaymagaz11unse_0523.jp2,https://archive.org/stream/pictureplaymagaz11unse#page/n521/mode/2up,,Picture-Play_vol11_no6_dd-2-1920_sml.jpg
12,1,,3,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0007.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n5/mode/2up,,Picture-Play_vol12_no1_dd-3-1920_sml.jpg
12,2,,4,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0113.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n111/mode/2up,,Picture-Play_vol12_no2_dd-4-1920_sml.jpg
12,3,,5,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0213.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n211/mode/2up,,Picture-Play_vol12_no3_dd-5-1920_sml.jpg
12,4,,6,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0315.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n313/mode/2up,,Picture-Play_vol12_no4_dd-6-1920_sml.jpg
12,5,,7,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0421.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n419/mode/2up,,Picture-Play_vol12_no5_dd-7-1920_sml.jpg
12,6,,8,1920,LOC,pictureplaymagaz12unse,pictureplaymagaz12unse_0533.jp2,https://archive.org/stream/pictureplaymagaz12unse#page/n531/mode/2up,,Picture-Play_vol12_no6_dd-8-1920_sml.jpg
13,1,,9,1920,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0007.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n5/mode/2up,,Picture-Play_vol13_no1_dd-9-1920_sml.jpg
13,2,,10,1920,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0115.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n113/mode/2up,,Picture-Play_vol13_no2_dd-10-1920_sml.jpg
13,3,,11,1920,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0223.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n221/mode/2up,,Picture-Play_vol13_no3_dd-11-1920_sml.jpg
13,4,,12,1920,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0331.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n329/mode/2up,,Picture-Play_vol13_no4_dd-12-1920_sml.jpg
13,5,,1,1921,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0447.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n445/mode/2up,,Picture-Play_vol13_no5_dd-1-1921_sml.jpg
13,6,,2,1921,LOC,pictureplaymagaz13unse,pictureplaymagaz13unse_0561.jp2,https://archive.org/stream/pictureplaymagaz13unse#page/n559/mode/2up,,Picture-Play_vol13_no6_dd-2-1921_sml.jpg
14,1,,3,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0007.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n5/mode/2up,,Picture-Play_vol14_no1_dd-3-1921_sml.jpg
14,2,,4,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0115.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n113/mode/2up,,Picture-Play_vol14_no2_dd-4-1921_sml.jpg
14,3,,5,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0229.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n227/mode/2up,,Picture-Play_vol14_no3_dd-5-1921_sml.jpg
14,4,,6,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0347.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n345/mode/2up,,Picture-Play_vol14_no4_dd-6-1921_sml.jpg
14,5,,7,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0463.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n461/mode/2up,,Picture-Play_vol14_no5_dd-7-1921_sml.jpg
14,6,,8,1921,LOC,pictureplaymagaz14unse,pictureplaymagaz14unse_0579.jp2,https://archive.org/stream/pictureplaymagaz14unse#page/n577/mode/2up,,Picture-Play_vol14_no6_dd-8-1921_sml.jpg
15,1,,9,1921,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0007.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n5/mode/2up,upper corner cut,Picture-Play_vol15_no1_dd-9-1921_sml.jpg
15,2,,10,1921,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0121.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n119/mode/2up,,Picture-Play_vol15_no2_dd-10-1921_sml.jpg
15,3,,11,1921,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0237.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n235/mode/2up,,Picture-Play_vol15_no3_dd-11-1921_sml.jpg
15,4,,12,1921,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0347.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n345/mode/2up,pic cut,Picture-Play_vol15_no4_dd-12-1921_sml.jpg
15,5,,1,1922,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0463.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n461/mode/2up,pic cut,Picture-Play_vol15_no5_dd-1-1922_sml.jpg
15,5,,1,1922,Taylorology library,Picture-playMagazineJan.1922,Picture-Play0122_0000.jp2,https://archive.org/stream/Picture-playMagazineJan.1922/Picture-Play0122#page/n0/mode/2up,,Picture-Play_vol15_no5_dd-1-1922_sml.jpg
15,6,,2,1922,LOC,pictureplaymagaz15unse,pictureplaymagaz15unse_0579.jp2,https://archive.org/stream/pictureplaymagaz15unse#page/n577/mode/2up,missing pages,Picture-Play_vol15_no6_dd-2-1922_sml.jpg
16,1,,3,1922,,,,,,
16,2,,4,1922,Taylorology library,Picture-playMagazineApril1922,Picture-Play0422_0000.jp2,https://archive.org/stream/Picture-playMagazineApril1922/Picture-Play0422#page/n0/mode/2up,,Picture-Play_vol16_no2_dd-4-1922_sml.jpg
16,3,,5,1922,Taylorology library,Picture-playMagazineMay1922,p01-116_0000.jp2,https://archive.org/stream/Picture-playMagazineMay1922/p01-116#page/n0/mode/2up,,Picture-Play_vol16_no3_dd-5-1922_sml.jpg
16,4,,6,1922,Taylorology library,Picture-playMagazineJune1922,PicturePlay0622_0000.jp2,https://archive.org/stream/Picture-playMagazineJune1922/PicturePlay0622#page/n0/mode/2up,,Picture-Play_vol16_no4_dd-6-1922_sml.jpg
16,5,,7,1922,Taylorology library,Picture-playMagazineJuly1922,PicturePlay0722_0000.jp2,https://archive.org/stream/Picture-playMagazineJuly1922/PicturePlay0722#page/n0/mode/2up,,Picture-Play_vol16_no5_dd-7-1922_sml.jpg
16,6,,8,1922,Taylorology library,Picture-playMagazineAugust1922,PicturePlay0822_0000.jp2,https://archive.org/stream/Picture-playMagazineAugust1922/PicturePlay0822#page/n0/mode/2up,,Picture-Play_vol16_no6_dd-8-1922_sml.jpg
17,1,,9,1922,Taylorology library,Picture-playMagazineSept.1922,PicturePlay0922_0000.jp2,https://archive.org/stream/Picture-playMagazineSept.1922/PicturePlay0922#page/n0/mode/2up,,Picture-Play_vol17_no1_dd-9-1922_sml.jpg
17,2,,10,1922,,,,,,
17,3,,11,1922,,,,,,
17,4,,12,1922,Taylorology library,Picture-playMagazineDec.1922,PicturePlay1222_0000.jp2,https://archive.org/stream/Picture-playMagazineDec.1922/PicturePlay1222#page/n0/mode/2up,,Picture-Play_vol17_no4_dd-12-1922_sml.jpg
17,5,,1,1923,Taylorology library,Picture-playMagazineJan.1923,PicturePlay0123_0000.jp2,https://archive.org/stream/Picture-playMagazineJan.1923/PicturePlay0123#page/n0/mode/2up,,Picture-Play_vol17_no5_dd-1-1923_sml.jpg
17,6,,2,1923,Taylorology library,Picture-playMagazineFeb.1923,PicturePlay0223_0000.jp2,https://archive.org/stream/Picture-playMagazineFeb.1923/PicturePlay0223,,Picture-Play_vol17_no6_dd-2-1923_sml.jpg
18,1,,3,1923,Taylorology library,Picture-playMagazineMarch1923,PicturePlay0323_0000.jp2,https://archive.org/stream/Picture-playMagazineMarch1923/PicturePlay0323#page/n0/mode/2up,,Picture-Play_vol18_no1_dd-3-1923_sml.jpg
18,1,,3,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0007.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n5/mode/2up,pic cut,Picture-Play_vol18_no1_dd-3-1923_sml.jpg
18,2,,4,1923,Taylorology library,Picture-playMagazineApril1923,PicturePlay0423_0000.jp2,https://archive.org/stream/Picture-playMagazineApril1923/PicturePlay0423#page/n0/mode/2up,,Picture-Play_vol18_no2_dd-4-1923_sml.jpg
18,2,,4,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0123.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n121/mode/2up,,Picture-Play_vol18_no2_dd-4-1923_sml.jpg
18,3,,5,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0239.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n237/mode/2up,,Picture-Play_vol18_no3_dd-5-1923_sml.jpg
18,4,,6,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0355.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n353/mode/2up,,Picture-Play_vol18_no4_dd-6-1923_sml.jpg
18,5,,7,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0471.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n469/mode/2up,,Picture-Play_vol18_no5_dd-7-1923_sml.jpg
18,6,,8,1923,LOC,pictureplaymagaz18unse,pictureplaymagaz18unse_0587.jp2,https://archive.org/stream/pictureplaymagaz18unse#page/n585/mode/2up,stamp on face,Picture-Play_vol18_no6_dd-8-1923_sml.jpg
19,1,,9,1923,LOC,pictureplaymagaz19unse,pictureplaymagaz19unse_0007.jp2,https://archive.org/stream/pictureplaymagaz19unse#page/n5/mode/2up,front page ripped,Picture-Play_vol19_no1_dd-9-1923_sml.jpg
19,2,,10,1923,LOC,pictureplaymagaz19unse,pictureplaymagaz19unse_0123.jp2,https://archive.org/stream/pictureplaymagaz19unse#page/n121/mode/2up,,Picture-Play_vol19_no2_dd-10-1923_sml.jpg
19,3,,11,1923,LOC,pictureplaymagaz19unse,pictureplaymagaz19unse_0239.jp2,https://archive.org/stream/pictureplaymagaz19unse#page/n237/mode/2up,,Picture-Play_vol19_no3_dd-11-1923_sml.jpg
19,4,,12,1923,LOC,pictureplaymagaz19unse,pictureplaymagaz19unse_0355.jp2,https://archive.org/stream/pictureplaymagaz19unse#page/n353/mode/2up,pic cut,Picture-Play_vol19_no4_dd-12-1923_sml.jpg
19,5,,1,1924,LOC,pictureplaymagaz19unse,MISSING COVER,https://archive.org/stream/pictureplaymagaz19unse#page/n471/mode/1up,,
19,6,,2,1924,LOC,pictureplaymagaz19unse,pictureplaymagaz19unse_0589.jp2,https://archive.org/stream/pictureplaymagaz19unse#page/n587/mode/2up,,Picture-Play_vol19_no6_dd-2-1924_sml.jpg
20,1,,3,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0007.jp2,https://archive.org/stream/pictureplaymagaz20unse,,Picture-Play_vol20_no1_dd-3-1924_sml.jpg
20,2,,4,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0127.jp2,https://archive.org/stream/pictureplaymagaz20unse#page/n125/mode/2up,,Picture-Play_vol20_no2_dd-4-1924_sml.jpg
20,3,,5,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0251.jp2,https://archive.org/stream/pictureplaymagaz20unse#page/n249/mode/2up,,Picture-Play_vol20_no3_dd-5-1924_sml.jpg
20,4,,6,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0375.jp2,https://archive.org/stream/pictureplaymagaz20unse#page/n373/mode/2up,,Picture-Play_vol20_no4_dd-6-1924_sml.jpg
20,5,,7,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0499.jp2,https://archive.org/stream/pictureplaymagaz20unse#page/n497/mode/2up,,Picture-Play_vol20_no5_dd-7-1924_sml.jpg
20,6,,8,1924,LOC,pictureplaymagaz20unse,pictureplaymagaz20unse_0623.jp2,https://archive.org/stream/pictureplaymagaz20unse#page/n621/mode/2up,,Picture-Play_vol20_no6_dd-8-1924_sml.jpg
21,1,,9,1924,,,,,,
21,2,,10,1924,,,,,,
21,3,,11,1924,,,,,,
21,4,,12,1924,,,,,,
21,5,,1,1925,,,,,,
21,6,,2,1925,,,,,,
22,1,,3,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0007.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n5/mode/2up,,Picture-Play_vol22_no1_dd-3-1925_sml.jpg
22,2,,4,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0129.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n127/mode/2up,,Picture-Play_vol22_no2_dd-4-1925_sml.jpg
22,3,,5,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0255.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n253/mode/2up,,Picture-Play_vol22_no3_dd-5-1925_sml.jpg
22,4,,6,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0379.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n377/mode/2up,,Picture-Play_vol22_no4_dd-6-1925_sml.jpg
22,5,,7,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0505.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n503/mode/2up,,Picture-Play_vol22_no5_dd-7-1925_sml.jpg
22,6,,8,1925,LOC,pictureplaymagaz22unse,pictureplaymagaz22unse_0631.jp2,https://archive.org/stream/pictureplaymagaz22unse#page/n629/mode/2up,,Picture-Play_vol22_no6_dd-8-1925_sml.jpg
23,1,,9,1925,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0007.jp2,https://archive.org/stream/pictureplaymagaz23unse,cut page,Picture-Play_vol23_no1_dd-9-1925_sml.jpg
23,2,,10,1925,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0127.jp2,https://archive.org/stream/pictureplaymagaz23unse#page/n125/mode/2up,,Picture-Play_vol23_no2_dd-10-1925_sml.jpg
23,3,,11,1925,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0251.jp2,https://archive.org/stream/pictureplaymagaz23unse#page/n249/mode/2up,,Picture-Play_vol23_no3_dd-11-1925_sml.jpg
23,4,,12,1925,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0367.jp2,https://archive.org/stream/pictureplaymagaz23unse#page/n365/mode/2up,cut page,Picture-Play_vol23_no4_dd-12-1925_sml.jpg
23,5,,1,1926,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0493.jp2,https://archive.org/stream/pictureplaymagaz23unse#page/n491/mode/2up,,Picture-Play_vol23_no5_dd-1-1926_sml.jpg
23,6,,2,1926,LOC,pictureplaymagaz23unse,pictureplaymagaz23unse_0615.jp2,https://archive.org/stream/pictureplaymagaz23unse#page/n613/mode/2up,,Picture-Play_vol23_no6_dd-2-1926_sml.jpg
24,1,,3,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0007.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n5/mode/2up,cut page,Picture-Play_vol24_no1_dd-3-1926_sml.jpg
24,2,,4,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0133.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n131/mode/2up,cut page,Picture-Play_vol24_no2_dd-4-1926_sml.jpg
24,3,,5,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0255.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n253/mode/2up,cut page,Picture-Play_vol24_no3_dd-5-1926_sml.jpg
24,4,,6,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0379.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n377/mode/2up,,Picture-Play_vol24_no4_dd-6-1926_sml.jpg
24,5,,7,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0503.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n501/mode/2up,cut page,Picture-Play_vol24_no5_dd-7-1926_sml.jpg
24,6,,8,1926,LOC,pictureplaymagaz24unse,pictureplaymagaz24unse_0633.jp2,https://archive.org/stream/pictureplaymagaz24unse#page/n631/mode/2up,cut page,Picture-Play_vol24_no6_dd-8-1926_sml.jpg
25,1,,9,1926,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0007.jp2,https://archive.org/stream/pictureplaymagaz25unse,,Picture-Play_vol25_no1_dd-9-1926_sml.jpg
25,2,,10,1926,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0127.jp2,https://archive.org/stream/pictureplaymagaz25unse#page/n125/mode/2up,cut page,Picture-Play_vol25_no2_dd-10-1926_sml.jpg
25,3,,11,1926,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0253.jp2,https://archive.org/stream/pictureplaymagaz25unse#page/n251/mode/2up,,Picture-Play_vol25_no3_dd-11-1926_sml.jpg
25,4,,12,1926,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0377.jp2,https://archive.org/stream/pictureplaymagaz25unse#page/n375/mode/2up,cut page,Picture-Play_vol25_no4_dd-12-1926_sml.jpg
25,5,,1,1927,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0503.jp2,https://archive.org/stream/pictureplaymagaz25unse#page/n501/mode/2up,missing page,Picture-Play_vol25_no5_dd-1-1927_sml.jpg
25,6,,2,1927,LOC,pictureplaymagaz25unse,pictureplaymagaz25unse_0625.jp2,https://archive.org/stream/pictureplaymagaz25unse#page/n623/mode/2up,,Picture-Play_vol25_no6_dd-2-1927_sml.jpg
26,1,,3,1927,LOC,pictureplaymagaz26unse,pictureplaymagaz26unse_0007.jp2,https://archive.org/stream/pictureplaymagaz26unse#page/n5/mode/2up,,Picture-Play_vol26_no1_dd-3-1927_sml.jpg
